	text	level
	الجامعة ادانت اسرائيل حينما قتلت اتراك في سغينة السلام بينما تركيا لم ترد على اسرائيل وثبت ان الدواعش متواطؤون مع تركيا ضد الاكراد	-1
	بلهجتنا هنا:  إييياه = خبر مفرح و هي كلمة تخرج من الفؤاد كانك تتنهد.	0
	جائ يوم العذاب لابناء عائشه على ايدينا فارس ستجعلكم تندمون يا ابنائ عمر  القصاص قادم	-1
	الحمد لله. الى جهنم و بئس المصير	-1
	ايران باقيه وتتمدد واثبتت وجودها منذ طردت امريكا قبل 35 سنه.	0
	مكانك الطبيعي ياهذا(مربط البهائم)ارحل عنا...	-1
	عندما يقفوا بين يدي الله ماذا سيقولون ؟ كنا نصدر التصريحات حسب ما تأتينا من معلومات مغلوطة دون التأكد من مصداقيتها ؟  أغبياء أم منتفعين ؟	-1
	الإسلاميون يبيحون السبي (الإغتصاب المتكرر)وتزويج الأطفال في سن والمسيار(الذعارة) وملك اليمين(العبودية الجنسية) وو...ثم يدعون الأخلاق والطهر والعفة ويتهمون غيرهم بالإنحلال والإنحطاط!!	-2
	ام الدنيا أصبحت في عهد السيسي  ام التعريص وبكرة تشوفوا مصر :/	-2
	ونحن نقول تقسيم لسانك هو الحل مارأيك؟	-1
	مجرم سفاح, بغل ابن بغل و تلميذ بغل. ماذا تنتظر منه? درس في المودة و العشرة مثلا! المشكل في الجحوش التي تغتر بما يقول و يسلمونهم عقولهم و مؤخراتهم. اللهم سلّم.	-2
	مجموعة من من باعوا عرضهم وشرفهم للاجنبي   شرموطة بنت كلب يمسك بصورة عميل ساقط خان وطنه	-2
	جزاك الله عن الكورد خيرا.	0
	لتترك للاقزام ليتصارعون	-1
	بتستخدم اظافرك ازاى لتنظيف جسدك ؟؟	0
	اللهم انزل لعنتك على الظالمين ومن ايدهم وعاونهم وساندهم ورضي بظلمهم & اللهم أعز الإسلام والمسلمين، وأذل الشرك والمشركين، ودمر أعداءك أعداء الدين .	0
	لو تم القضاء على الحوثي لقلت ان التحالف قد نجح ولاكن يبدو ان دبلماسيه ايران اقوا واذكا	0
	قالت العذال وافهم ياذكي ههههههههههههههههه ضحكوا عليك العذال اعرفهم اكثر منك البس مايحب الا خناقه . وافهم ياذكي	0
	نحن طول اليوم على الفيسبوك .. وصاحب الفيسبوك يقرأ كتبنا ؟!	0
	ان الله لا يحب الكافريين	0
	يا أبناء القحاب متي تكتبون الحقيقة	-2
	ماهي قصة الاسد والنعامة¿	0
	شف المخانيث والقحاب  والجراريين يقهرونك زياده ..القاعده قوموا الدنيا ولاقعدوها ما اشتروا اسلحه قيمتها 13 مليون دولار ولا ربع هذا المبلغ .. الان يطلع ديوث وقحبه يقول محتاجين فلوس	-2
	مثلهم كمثل الحمار يحمل أصفاراً	-1
	بل ان يعد الظالمون بعضهم بعضا الا غرورا صدق الله العظيم فى أفغانسان وسيصدق فى سوريا.	0
	نعم هكذا السياسة شد ورخي بالضبط كما تفعل روسياوابسط رد على المكر الروسي هو (م ط)للجيش السوري الحر بدون اي تدخل من طرفكم ولنرى (الشد) الحليف كما تدعون.....شكرا مستر كارتر على الدعم المعنوي.	0
	ماذا عن المسنين مثلنا ، كيف يمكنهم الاستفادة من الانترنت ، أطال الله أعماركم و شفاكم و عافاكم من كل سوء و أسعد جميع أوقاتكم	0
	خلي السيسي ييجي يمص ربي أحسن له من اللي بعمل فيهز	-2
	خذوه وخذوا كل هؤلاء الصهاينة حكام منصبين عل الدول العربية يارب ياسروه امين رب العالمين	-1
	طز او كما قال	-1
	الدولة الاسلامية في احد بياناتها تحدثت عن اسقاط طائرة البيان موجد و اذيع علي اذاعة البيان الخاصة بالدولة	0
	يرجى الكتابة عن اهمية التوعية الصحية عن طريق الهواتف و الانترنت ، أطال الله أعماركم و شفاكم و عافاكم من كل سوء و أسعد جميع أوقاتكم	0
	أخي الجزائري أسأل الله العظيم أن يذيقك قليلاً مما ذاقه العراقيين على يد أتباع إيران حينها ستدعو لهم بطريقة أخرى :)	-1
	لبيك يا ص   حسين	0
	ألف ألف مبروك ياريس عقبال ما تاخذ إعدام ببقية القضايا.	-1
	تتطبيق مش شغال. ليش تعلنوا عنو؟	0
	"(لكن ""دعم صديقه ووالديه"" )هههههههه يالهم من والدين ههههههههههه وياله من خزي وعار..."	-1
	قناة العهر الجنزيرة لم تنشر تعليقي اين الحيادية يا قناة العهر والشراميط	-2
	هل وصلت بكم الكراهيه للتمهيد لضرب السوريين بالذخائر المحرمه.سبحان الله قلوبكم سوداء.والحمدلله كلشت مندوبه الاردن من مجلس الامن, والا كان ولولت هي وبراميل الفسو فريقها.	-1
	من أكبر معايير الغباء أن لا ندرك أن هذه التعليقات مُسيسة ولها غاياتها العظمى لإبقاء الوضع على نا هو عليه. من هو المستفيد لإبقاء الوضع على ما هو عليه برأيكم؟؟!!!!!	0
	"جامعة القاهرة بها 000 300 طالب (ثلاثمئة ألف طالب). وكم طالب هناك في الصورة؟ الحمد لله، على الأقل الجزيرة توقفت الآن ومنذ فترة عن وصف المظاهرات بأنها ""حاشدة""."	0
	ان تكون صحفيا ليس جريمه ولكن ان تكون ارهابيا نعم ،ومنصور الكلب والخنزيره معها ارهابيين بجداره وحاولوا لعب حرية الصحافه والتعبير تفوووا على دينكم الكلب	-2
	كس أختك واحد نجس	-2
	ما اكو يا ولد المتعة !!!! نحن سنطهر الاوض من المجوس واولاد المتع باذن الله .. وحسن زميرة ومن هم على شاكلته	-2
	أخبار كاذبة مضللة هكذ يكون الفاسق الفاجريتحلا بالكذب والتفنين فيه إنكم تحاربون جند الله هؤلاء المجاهذين في الدولة الإسلامية هم من سيحرر الأمة الإسلامية منكم ومن أمثالكم الجهلاء	-2
	اذا كان هناك في مصر ارهابيا واحد فهو هذا الشرطي السيسي	-1
	وانت مال امك	-2
	الرمادی کانت بحکم الساقطه عسکریا ومنذ سنوات اما الان فقد سنحت لنا فرصه لولا مخانیث الخلیج وحماقاتهم لما سنحت  اهلا ومرحبا بکم  یا براقش القوم یا احبتنا فی الدوله العزیزه قطر والمملکه العربیه السعودیه	-2
	متى تشيعت؟	0
	متى تجتمع السعودية وقطر ومشايخ الوهابية لحل أزمة اللاجئين السوريين؟	0
	هذا  الرجل اذا اطلقنا عليه لقب رجل فقط من اجل التعريف محاصر ولايوجد لديه شئ فبقالته محتوها معروف فقط وضع مقزز له يعني شئ غير مرغوب به وجوده لانه ببساطة  لايتحدث بعقلانية الغرور راح ينيه	-1
	كما دعت وزارة الداخلية المواطنين للمساعدة في إلقاء القبض عليه( لم آمر بها ولم تَسُؤْني )	0
	صغار الكلاب الجروا  متلهف لترقص .  صهيل	-1
	(وَإِنَّ أَوْهَنَ الْبُيُوتِ لَبَيْتُ الْعَنكَبُوتِ لَوْ كَانُواْ يَعْلَمُون)	0
	أخبار مبفركة من قناة المتناك إبن المتناكة موزة أم كس مصدي	-2
	إرحل ياحمد يا إبن المتناكة ... كسم أمير قطر وكسم أمه العاهرة القبيحة موزه	-2
	يا ابن العاهرة	-2
	وهل يضر القمر نباح الكلاب	-2
	زناة السيسي وزناة بشار.عفوا قضاة السيسي وقضاة بشار من ماءمهين واحد.	-2
	أرجاع للضيعي هونيك يا ابن المتعة بس ملفوف بالاصفر و الى الجحيم انت و من ورائك	-2
	لاحول ولاقوة الابالله اذا لم تستح	0
	التعليق لا يدل على الحالة المرضية لصاحبه مع التمنيات بالشفاء العاجل	0
	خونةاوكرانيين باعوابلدهم لمحتل الروسي المجرم  وواجب الاوكرانيين نسفهم فهؤلاءسرطان الشعوب وكم يوجد عندنامنهم وبكثير وستقضى عليهم الثورة	-1
	لحقت النار إلى ثوب أردوغان, جنت على نفسها براقش، تدخلك ياردوغان في تدمير سوريا سيرتد عليك دوما.	-1
	كنت اظن النفاق حكرا على مشائخ الاعراب فهاهو يتواجد على البﻻط الغربي	-1
	الخبر غير صحيح .. حصل تماس كهربائي بالسيارة وكانت المرأة مع طفلتها .. ولكن اليهود يهولون في الاخبار .. والمرأة بخير ولم يصب احد باذى..الرجاء التاكد من المصدر وشكرا لكم	0
	الوضع معقد في سوريا ودولة الخرافة داعش والنظام وجهان لعملة واحدة تخلصوا من الدواعش اولا لأنكم عندما تهاجمون جنود تتلقون طعنة خنجر في ضهوركم من الدواعش المجرمين	-1
	اللهم لا شماتة، يمهل ولا يهمل ربما إذا كان قد نجى حقا من هذا الحادث يستفيق، ويعطيه فكرة عن حجم الضرر والألم الذي  تسبب فيه هذا النائب لبعض البيوت المصرية.	0
	الحمد لله الذي اهلكه و اراح الناس من شره و عقبال العرص وكل كلابه	-2
	ومن افقر الدول العربية لا حول ولا قوة الا بالله	0
	أحكام الطوارئ تقويـــــم سلوك وضبط سلــــــــــــــــط : محمــــــــــــــــــد نجــــــــــيـــــــــب كفـــــايــــة .	0
	القحبه خديجه بن قنه هلاليه ههههههههههه	-2
	ليه مايظهر تعليقي ؟ عادي حطوا مكان قحبه نقط ههههههههههههههههههه القحبه خدووج هلاليه (( اتمنى النشر ياقناه الجزيره )) هههههههههههههههههههههههههههههه	-2
	دريت عن صلاة الميت وعلمت عن هدر الدم	0
	الجيش المصري تحول الى ميليشيات مرتزقة ولائها لمن يدفع.  و المصري فقير لا يستطيع شراء ولاء جيشه.	-1
	اتوقع تمريرة ميسي بمرما ريال مدريد أهم من هذا الخبر .....!!!!!	0
	كول خرى إنت و إلى موظفك من الخنازير.	-2
	ومع ذلك هناك للاسف من اذن لهؤلاء الابقار ان يبنو في جزيرة العرب معبدا يعبد بها الأبقار لسبب ما يسمي تسامح الاديان.ومتي كان المشركون يحترمون الاسلام؟ ضعفاء الايمان هم الاخسرون.	-2
	سئل شاذ جنسياً لماذا يحمل مسدسه دائماً...فاجاب للدفاع عن شرفه..وثانياً كي يمنع من بمسح نفسه بثوبه.	-2
	جسم الانسان يحتوي على 97% من الماء وليس 75%.	0
	حمرا ياكسمكم قناة متناكة ولدت من رحم عاهرة تسمى قطر ماذا ننتظر على راى المثل ان تابت الاحبه عرصت	-2
	اتسئل اذا كان مقتل احد خنثيين امراء بعران ,هل كنتم تكتبون مقتل او وفاة او استشهد؟	-1
	القواد الكبير..	-2
	كسم كل عملاء الجزيرة المتناكين. انتم حثالة زبالة و أوساخ بايعين شرفكم للمتناك أمير قطر. بكرة يخلص فلوس البترول وترجعوا حفاة عراة. كسمكم كلكم. قطر أيه دي اللي أصغر من كس الشرموطة موزة	-2
	فعلا اسم على مسمى يتناسب مع التعليق الرائع البديع المبهر	0
	ومن أنتَ يا إبن العاهرة لكي تعطي الدروس و النصائح لدولة مثل فرنسا؟؟؟؟؟؟؟؟؟؟؟؟	-2
	اللهم آمين :) يا لبى قلب أهل الولاء والبراء يا زينة الدنيا وصفوة البشر .	0
	قناة الجزيرة قناة وسخه مملكوة لحمد المتناك وإبن القبيحة موزه المتناكة من ساركوزي .. يلا يا ولاد الوسخة ينعل أبوكم  عالم شراميط .. الحرية للشعب القطري	-2
	أذا أردت أن تعرف أين تصنع المعجزات فعليك مبايعه دوله الخلافه الأسلاميه والالتحاق بصفوفها فهي خير ما أرسله الله للعباد.	0
	سلوك غير معتاد للشمس هذه السنة، حرارة لاهبة غير معتادة وغبار في غير وقته وامطار في غير موعدها ولا مكانها، ربنا يستر	0
	إدا تحرك هدا الكلب فاعموا أن العدو يطلب النجدة ....	-2
	كس امك يا خالد   انت بتشمت في موت الابرياء ياكلب	-2
	الحرب لا تعني بالضرورة المال! بل تعني مدي تقدم الأهداف والمال لا يساوي شي في الحروب. وانت شكلك ابن متعة	-2
	و ما علاقة هذا الخبر بسوريا؟.	0
	أين الكلب عباس الذي جننا بالمحاكم الدولية	-2
	طالما في عرص في الزاوية المشاكل ستزيد حووووووش	-2
	"الدولة من مهبل امك ""منصورة"" وليس من عند الله!!!"	-2
	ايه وبعديين .................خوفتونا	0
	لا تقرا تقارير الجزيرة فقط فصياغتها للاخبار فيها من التحيز لتنظيم الدولة او للاسلاميين عموما ما لم يعد يخفى على احد.. بي بي سي و دويتش فيله و غيرها من القنوات فيها مصداقية و حيادية اكثر..	0
	تلحس طيزي إنت و ملِكَك ألْلوْطِيْ, إنتَ خَلِصْ مِنْ ألحَوْثِي و بعدين تعال حكيْ.	-2
	دعاية مباشرة من عالم التغذية لشركة ماكدونالدز ( بيغ مالك ) هي وحدة من اشهر سندويتشاتماكدونالدوز	0
	أخطاء حكام الخليج وظلمهم ادت الى تأدية الابرياء لثمن ذلك ،اللهم ان هذا منكر	0
	كسمك وديه مش شنيمه ولا سب دة عضو من اعضاء الجسد هههههههههه	-2
	اذا كان من حق كل دولة تقرير مصير شعب دولة اخرى فسورية والاسد يقول يجب تنحي كافة حكام الدول العربية خصوصا الحكام الشموليين في الخليج	0
	تلحس طيزي ولا تدفع بدل ؟ علاك درجة اولى	-2
	كثر الله من أمثالك ومن شجاعتك ،مصر ولادة وبارك الله في من له حق ويدافع عنه وفي القريب سيخزي الله السيسي وأعوانه	-1
	اصبح هذا الخبر يتم نشره آليا كل 5 ايام...	0
	رايت هذا الفيديو والكثير من الفيديوهات الخاصة بالدولة تحمل اسباب الاعدامات وحتى بعض المناطق تكون مدمرة بسبب هذا الشخص الذي يعدم بها .. والله لا اظن انها زائلة فكلمة الحق عند الدولة هي من اقامتها	0
	أتساءل إن كان موقع الجزيرة.نت يوفر الحماية اللازمة لزائريه٠ :)	0
	30 جندي أم 30الف؟	0
	الذى صنع الثورة هو انا وحدى ولا غيرى احد واجئ تشوف ان كنت يهودى ام لا	-1
	الله يرحم صدام كان اشرف وكان سد المنيع بوجه إيران (...).	0
	الانقلابى هو العميل الصهيونى تميم ابن الوسخة موزة وابوه الخرتيت الصهيونى ،،،،،، انشر يا كلب يا ابن الكلب	-2
	اللهم أحييني وطول في عمري حتى أرى  التمدد الأكبر. أمين	0
	لا اريد الطعن في العلماء ولكن ما هذا الهراء؟	-1
	ليس في الموضوع اي شيء عن الصحة	0
	حسينه ((ملكه العهر ))مااكثر قحاب الجزائر في الخنزيره الوحده منهن ماتدري ابوها فرنسي ولا اسباني	-2
	اىحل اىحل اىحل	0
	أسأل الله العظيم رب العرش العظيم أن يحفضكم من شر أعداءكم, اللهم آمين يا رب العالمين.	0
	كل تبن راح تشوف	-1
	امير قطر المتناك سلالة الانقلابين الاوساخ إبن العاهره موزة و الديوث حمد يومهم قريب	-2
	أصلكم ولاد شرموطة يا قناة وسخه مملكوة لحمد المتناك إبن القبيحة موزه المتناكة من ساركوزي .. عيله انقلابية حبة ولاد متناكة بيسرقوا أموال الشعب القطري .. يومكم قرب يا أنجس أهل الارض	-2
	أين النائب الكويتي الذى قال : على الحوثيين أن يتجهوا للبحرين ؟!	0
	نعم ، أؤيدك.. إسأل جدتك يمكن أن تخبرك بالمزيد عن ماضيكم العريق.	0
	يا عبد الله  قل الحمد لله الذي عفانا مما ابتلاهم به وفضلنا على كثير من خلقه تفضيلا  و من ستر مسلما ستره الله يوم القيامة  لا تضحك على الناس  ولا تفضحهم فيبتليك الله بمثل ما ابتلو به ........نصيحة	0
	يلعن ابوا حكام العرب	-2
	الفاجرة سميرة حلاقية تربط ما تقوم به الأجهزة الأمنية في سلطتنا الوطنية بمقتل مستوطن وإصابة 3 أخرون وماذا عن دردشاتكم يا أيتها المرتزقة	-2
	يا فارسي يا ابن المتعه أربع سنين تذبحو بشعب مسلم حتى تشبعو حقدقم ألدفين ضد كل من يقول لا ألله ألى ألله ترفعو ريات الكزب الموت لأمريكه وأنتم كلاب أمرياكا لعنة ألله عليكم أينما كنتم.	-2
	الحقيقةانكم كلكم مجرمين وبغاة بتلك المنطقة	-1
	والله عيب على الاتحاد السعودي استغلال الأحداث بفلسطين لكسب مباراة كرة قدم والله ما هجيناها من السعودية	-1
	ما ان لم تدخلوا على الكيان الصهيونى والصهاينة بدمشق وتردموهم هناك فلن سينعم الشعب السورى بسورية ابدا والله ينصركم ويرحم شهدائكم امين رب العالمين	0
	هههههه عظيم والله اسود الدولة يقاتلون كما في زمن  الصحابة رضوان الله عليهم   لله درهم	0
	السفن العسكرية الإيرانية لم تصل بعد إلى خليج عدن فأنهوا المعركة والعدوان على اليمن!!!	0
	لو كان قرار وقف عاصفة الحزم هو السعودية لما سبقهم في الاعلان عن وقفها احد مساعدي خارجية دولة في المنطقة	0
	لماذا معظم الضحايا هم اماراتيين؟؟فكم عدد اهل الامارات ليتم قتل هذا العدد من جنودهم؟؟	0
	رغم اسلحة امریکیة و الطائرات الامریکیة لا قوة للتحالف العربی لهدم الحزب الصغیرة (انصارالله) بعد سبعة اشهر	0
	وامك واخواتك كانوا يقومون بمهمه غير اخلاقيه في قصور ال سعود وفنادق فرنسا.. اكرهه شي عندي اسمع قحبه تتكلم عن الشرف او خنيث يتكلم عن الاخلاق .	-2
	حتـى لا يتهم إبن صلب أبيه في صدقه حرص لا عودة لطيش رشاش وبعثرة في قلب صبية .	0
	غزوة باريس في بلاد الطعاريس تعطي اللعبة إثارة وتحميس.	-2
	الفاعلون و من وراءهم هم انذال و حثالة و ليسو بشر. تفه	-1
	وكيف تسمح كلاب حراسة الكيان بالدخول والمرور لبؤرة الكيان حتى تسئل هكذا يازول	-2
	المغرب في تطور  بدون غاز ولا بترول  لكن بفضل ملكهم و حنكته. ونحن في الجزائر ارض الخيرات نموت جوعا و قهرا تحت سلطة العسكر من الجنرالات اللدين جعلوا منا اضحوكة امام العالم برئيس معاق.	-1
	عادي !! و ين المشكله ؟؟ يقتحموه و يهجروا الفلسطينين براحتهم !! لا يكون مفكرين أن العرب سيرمون إسرائيل يوما ما بزبيبه !! .. نحن العرب فقط قادرين على عاصفة جزم على العرب	-1
	يشحطهم من فين من مؤخرتهم ام من السنتهم؟ الارهابي لا حرج من شحطه لانه فطيسه ولا يهم الشاه السلخ بعد الذبح	-2
	محمد الســعدني.......س أمك	-2
	شسسي	0
	لعنة الله عليكم ليوم الدين ان كنتم انتم مسلمين يا عملاء امريكا	-2
	اخزاك الله واخزى عرصات داعش معك.اللهم ارنا فيهم عجائب قدرتك	-2
	شفت عاد كيف يا ابو حميد ؟ كما قال الشاعر ( دنيا تقلب كل يوم على حال .. الخ  القصيدة )	0
	تقصد قطر	0
	هو الى زوال  اؤكد لك ذلك انشاء الله، وانتظر قريباً المفاجآت!	0
	باقية	0
	ولكن العرب يميزون السستاني من بعرتة يا ابن المتعة	-2
	شعلت مصرالحرب عليهم والكل من شعبهاالراضىالساكت عن حكم وجيش المستعمرين وتدفع الثمن	0
	ما يسمى الجيش المصري يا بن الوسخة؟   تعالى وتشوف الجيش المصري يا نكرة	-2
	يمكن يكون الكلب من الكلاب البرية  هو جوعان ويركض من اجل نفسه او من اجل توفير الغذاء لأطفاله ،،،بالمناسبه كيف سأله ؟ أرسل رساله او عمل هدنه	-2
	دائما اﻻعداد المكونة من صفر و واحد محببة للذاكرة ويسهل حفظها وتكون في متناول الفكرة بعكس اﻻرقام اﻻخرى المشوشة	0
	تلحس طيزي انت والجزيرة تبعك كلكون اخوات شرموطة واللي بيطلع بايدكون حطوه باطيازكم	-2
	الفحش بالشرج إجرام يعادي الإنسانية.	-2
	طبيعي مايحدث في الاردن فالملك نفسه شاذ وأمه يهودية وأبوه عميل وجده خائن نعم النسب , ويجي بعد كده واحد أدرني يقلك بلد النشامى خيبكم الله	-2
	العلم الذي في الصورة هو علم منايك العالم	-2
	من خلال الحسابات الفيزيائية ولعلوم اﻻخرى اتضح ان امريكا هي من قامت بهذا العمل اﻻ اخﻻقي واليكم الدليل القاطع؟=453♥8.1÷77÷77×6-4×(⊙¤⊙)×55♥.♥55:(:):(:):(:)●●●=امريكا بنت الكلب	-2
	لم تنشر التعليق قناة العهر الجزيرة	-2
	لقد اغضبت قحاب قناه الجزيره ولن يخرج لك تعليق بعد اليوم .	-2
	هناك وجهات ومزارات وبدائل أخرى للحج عند الشيعة فلا خوف من هذا القرار	0
	الإخوان أعداء مصر والزباليين بتوع نداء الكنانة الخونة وجزيرة الخناير إتفو  يا متناكين يا معرصين يابتوع القرضاي اللي بيلحس كس موزة	-2
	الإخوان أعداء مصر والزباليين بتوع نداء الكنانة الخونة وجزيرة الخناير إتفو  يا متناكين يا معرصين يابتوع القرضاي اللي بيلحس كس موزة كس كل متناك في الجزيرة  ياولاد الوسخة يا معرصيين	-2
	عفواً .. ماهذااا العهر السياسي !	-2
	كف ثلاثي الابعاد لحكومة العرص	-2
	يا ابن الحيوان،،،أرجو عدم الحذف فهو من وصف نفسه بإبن الحيوان الذئب ً،، ممكن تخبرنا دليلك	-2
	یا قطر لاتدعم داعش لعنه الله علیک تمیم آل زانی	-2
	إصنعوا ما شئتم يا إيران لتكون حسرة عليكم و والله لتغلبون ثم إلى جهنم لتحشرون.	-1
	مبروك للسورين فك الحصار وعقبال طردهم الى تركيا	0
	الجيش العربي السوري  أم الجيش الفارسي السوري  ؟	0
	"اصابات او موت فى اى مكان .....كل المسئوليه تقع على عاتق "" الجزيره "" لانكم لم تنشروا تحذيرى المتكرر وهو "" احذروا العربات المفخخه والمشخخه ""  ."	-1
	كيف يمكن استخدام هذا الاختراع لمساعدة فرق الاسعاف و الانقاذ للوصول الى المرضى بسرعة و تخطي زحام السير ، بارك الله فيكم و وفقكم لكل خير	0
	أصلكم قناة كذابة وكلكم ولاد متنناكه زي أميركم المعرص .. يلا ياولاد المتناكة	-2
	"قال رسول الله صلى الله عليه وسلم: ""إذا سقطت لقمة أحدكم فليمط عنها الأذى وليأكلها، ولا يدعها للشيطان، قال أنس رضي الله عنه: وأمرنا أن نسلت القصة. قال: فإنكم لا تدرون في أي طعامكم البركة."""	0
	بل يقصد، البُرازانيين الديوثيين	-2
	العواهر على اشكالها تقع فاين الغرابة أن يكون من مؤيدي السيسي من هو أنجس من على الأرض وأكثرهم للإسلام كرها....اللهم جعلها وأمثالها سبايا لمجاهيديك...قولوا أمين	-2
	وماذا نتوقع من قحبة قامت بزيارة زبائنها! ولا مؤاخذة!	-2
	اكل خرة اي رعب هذا ماتشوف وين وصلت الدول العربية من حروب وقتل	-2
	كل فرد ان يكون ملك نفسه وماحوله وكذا ضمن هذا الكون؟؟..تبقي في تحديد وإيجاد الآليات!!والتوصل للسبل و وأهدى التوصيات...	0
	ياجمووووووول يا حسونه يامخنث مخنث يامخنث  تقدر ترجع لبنان يامخنث	-2
	انشالله يزغبوكم وينيكو السعودية يا منايك الجزيرة....تفوو على شرفكم يا ولاد العاهرة. وعلى فكرة انا سني اكتر منكم يا منايك	-2
	ههههههه صدقت يابن الشارخ .. مشكلتنا في اصحاب الفكر السطحي من امثال اخيناااا المحترم	-2
	ستتصدى بمؤخرتك فلستم انتم من تدفعون الثمن بل الشعوب تحت احتلالكم واستعماركم وحق عليها من بعد	-2
	نتمنى ابتكار طرق رخيصة لتحلية المياه المالحة بحيث تستطيع البلاد الفقيرة استخدامها و ايصال الماء العذب الصالح للشرب لجميع السكان ، و الله الموفق	0
	"لكنهم انتصرو علينا في معركة ""الشجوة """	0
	للتصحيح مدينة سوسة هي تقع في الوسط الشرقي اقرب الى الشمال، على الساحل الغني بمعامل بورقيبة وهوتيلات بن علي، اما الجنوب فله ربّي!	0
	ماذا يحدث للباغية اليهودية هل تريد تجربة مضجاعة أبناء السودان، و متفرجون الصامتون على هذا ينتظرون دورهم في الإغتصاب من طرف هءه الباغية إبنة الزنا	-2
	اخبار فتنة	0
	دخل سكير مثمول الى بيته فحير زوجته بالطلب: إما آني أو التواليت بالبيت..فأجابته: طبعاً التواليت لانه غير متحرك.	0
	والله انت لا مسلم ولا كوردي	0
	با ختصار حتى وان فرضنا ان  الخبر صحيح ....فليعلم الجميع ان دولتنا اعزها الله  لا تزول بزوال الرجال  دولتنا الله حاميها و ناصرها ......... نقطة انتهى	0
	نعم  صحيح اخي الجزائري  بوركت	0
	بس يا عرص	-2
	على زبي انت وبلدك الواطي	-2
	والله ما وراها الا انتم يا مجوس, بعد هزيمتكم في اليمن تريدون خلط الاوراق	-1
	تسير تخرى عاشت الجزائر وكس ام مصر	-2
	سندوس عليكم ياعرب قرج ههههههههههههه	-1
	علماء السنه في السعودية زعمائها شركاء في الذنب نشر الفتنه الطائفية (الصهيونية) في الخليج اذا لم يستنكروا قتل المسلمين في دور العبادة	-1
	اللهم رب الناس اذهب البأس و اشف انت الشافي لا شفاء الا شفاؤك شفاء لا يغادر سقما ، و قال صلى الله عليه و سلم: داوو مرضاكم بالصدقة ، رمضان مبارك و كل عام و انتم بخير	0
	اللهم سلط علی الاشرار من التکفیریین اشر خلقک کماسلطت علی قتله یحیی (ع)	-2
	كس امك ع الصبح يالى	-2
	الله يعينك انت سأل عن نفسك احسن يا اهبل	-2
	هم الان أكبر مسراحية لكن عما قريب سيكونون أكبر كابوس لك ومن أمثالك	-1
	بعبوص أوربي من العيار الثقيل في مؤخرة السيسي، هذه هي العدالة الناجزة حقاً .	-2
	من عاهرات في الخليج والقنوات الخليجيه الى رموز للمقاومه ..عهد خادم الدياثه وملك الدياثه ذهب ولن يعود	-2
	فعلا هناك اناس وشعوب لا تقدر تعيش الا تحت حذاء العسكر واستعمارى فلاغرابة من هذا القول الا شوف حالنا والشعوب الحرة المستقلةالاخرى وقارن ولايستوى الحر بالعبدابدا	0
	لو ان الدوله الاسلاميه هي من قامت بالتفجير لتبنت العمليه لان هذا ما تعودنا من الدوله الاسلاميه (الصدق‏)‏ ولا يوجد للدوله التقيه رغم اننا نؤيد هكذا عمليات ضد الملحدين.	-1
	إن الذين كفروا ينفقون أموالهم ليصدوا عن سبيل الله فسينفقونها ثم تكون عليهم حسرة ثم يغلبون والذين كفروا إلى جهنم يحشرون	0
	و بالتالي سيكون الحوار بين زوجين يرغبان في الطلاق على هذا الشكل : الزوجة : طلقني  الزوج : روحي ازني عشان اطلقك  لا حول ولا قوة الا بالله	-2
	حتى السعوديين الذين يقفون ضد داعش , لا يدعون قطعا لقتلى الروافض في العراق , وتسمي نفسك : سعودي ؟ مكشوفة خالص ههه	-1
	الله ينصر الدوله الاسلاميه على اعدائها شرقا وغربا.والله انهم اشد الناس تمسكا بالاسلام ويطبقون شرع الله في أي منطقه يتواجدون فيها.	0
	الله يثبتك على ألحق ، و يبعد عنك القوم الظالمين بارك الله فيك يا أخ الاسلام...باقية و تتمددد بإذن الله ولو كره الكافرون.	0
	الذين يعطون الأصبع الوسطى لكلام الله, هل يدركون ما يفعلون!!!!	-2
	مع السلامه	0
	"ادا لم تسارع السعودية الى مراجعة مناهجها التعليمية و لم تلجم ""وعاظها"" فلن تعرف البشرية الا مزيدا من القتل و التدمير ."	-1
	يبدو انك لم تشاهد باسم الكربائي وهو يشتم عمر بن الخطاب رضي الله عنه في مسجد كويتي على الفضائيات؟	0
	ناچو عرض انشائ الله‌ یا کلب المزعور ابن الکلب	-2
	عليك يا خرائري أن تبحث على من نكح جدتك من أمك وجدتك من والدك وأمك فسوف تلقى أن المني من صلب فرنسي أستعمروا بلدكم 130 سنة وفروج نسائكم مدى الحياة	-2
	يا أخي و ماذا تكون الزانية إلى جانب المومس, أنظر إلى العربان قبل النظر إلى الترك.	-2
	ما أحلى الربيع العربى .. شكرا للرئيس السيسى .	0
	الي في إيدك(.......)	0
	الا ان حزب االله هم الغالبون.	0
	ماعندكم غير القحبه هذي ؟ ما اكثر قحاب الجزائر عنكم !	-2
	وسيله معوقه مريضه . واضح جدا . وايضا واضح انها قحبه ساقطه في قناه ساقطه	-2
	اظن الشخصية القذافية عدوى انتقلت الى الجميع حتى الصهاينة	-1
	أصلكم ولاد شرموطة يا قناة وسخه مملكوة لحمد المتناك إبن القبيحة موزه المتناكة من ساركوزي .. عيله انقلابية حبة ولاد متناكة بيسرقوا أموال الشعب القطري .. يومكم قرب يا أنجس أهل الارض	-2
	أخو أبو تفليقة.	0
