	text	level
	عيلاء متكيف هناك ونايم على بطنه وسايب شوية خولات يشتموا بداله اقولكم خليها تاكلكم يا علوق مصر مش حترجع لورا يا شوية شواذ	-2
	العدالة ﻻ تتحقق بتخفيف الظلم جزئيا وانما بازالة اسبابه.مبروك للمفرج عنهم ولكن ماذا عن الاف المعتقلين ولماذا الابقاء على قانون التظاهر الباطل	0
	والله يوم ما يسجونك لوزع شربات علي البلد كلها والله ربنا يريحنا من اشكالكم دي للابد يلعن يناير علي مجايبها مع اني نزلت فيها	-1
	اخرسي ياقحبة يابن الزنا والعهر والشرمطة	-2
	كس ام دين امك يا حودة	-2
	هتعيش عميل وتموت حقير	-1
	مش احسنوما يعيش قواد زي ابوك يبن الزنا والعهر	-2
	انت اكبر عميل ضد الوطن ياريت يعتقلوك انت ونرتاح منك	-1
	الاسواني اشرف من امك النجسة يابن للنجس	-2
	فلتذهب إلى الجحيم أنت وكرمان وأيمن نور وحمزاوى والمرزوقى والبرادعى وكل من يسير فى ركابكم ومن هو على شاكلتكم ، يا لئام مصر	-1
	انت توهمت انك كاتب والمعلوم لدى الجميع أنك سارق ، خائن تخون وطنك من أجل حفنة من الدولارات ، ياحقير ، تأكل على كل الموائد	-1
	يسقط حكم العسكر	-1
	الامنجية و المرتشون والفاسدون و القتلة والجلادون..كلهم يؤدون الحج وتنهمر دموعهم خشوعا.الدين عندنا مجرد استيفاء اجراءات منفصل تماما عن السلوك	-1
	ياريتك تبص فى المرايا وانت بتقول الكلام ده	-1
	انتم من اكتر الناس حاربتو وجود اي مظهر سلوكي حقيقي للدين في حياتنا ووصلتو الرقاصات لابواب البرلمان ،،وخليتو الدين فعلا علي ورق	-1
	لا تحزن لا تيأس .. حين ينتهون سيأتى الدور على المهيجون والمعرصون والتافهون حينها ستجد دورك وفى المقدمه...	-2
	نقطنا بسكاتك.وعقبالك	-1
	حضرتك كده هاتزعل الامنجيه واللصوص وكل ولاد الكلب دول مننا.. هايرجعوا فاكرين ان الحج طهرها... والبور بتاعهم هايعلي علينا	-2
	لكن مرسي لم يكن كذلك و خرجتم عليه، الا تشاطرني الرأي أستاذي المحترم؟	0
	خليك عندك ياخول	-2
